EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
227 3 30 75 100.0 15.0 0.959 0.85 4.034 0.944 0.85 2.818 0.05 qd_soft ~power [75] 1 1
228 3 30 75 100.0 25.0 0.966 0.895 4.063 0.943 0.895 2.814 0.05 qd_soft ~power [75] 1 1
229 3 30 75 160.0 5.0 0.94 0.786 4.044 0.943 0.801 2.843 0.05 qd_soft ~power [75] 1 1
230 3 30 75 160.0 15.0 0.961 0.859 4.066 0.943 0.86 2.819 0.05 qd_soft ~power [75] 1 1
231 3 30 75 160.0 25.0 0.964 0.881 4.088 0.942 0.881 2.815 0.05 qd_soft ~power [75] 1 1
232 3 30 75 200.0 5.0 0.94 0.79 4.04 0.943 0.805 2.844 0.05 qd_soft ~power [75] 1 1
233 3 30 75 200.0 15.0 0.958 0.857 4.052 0.943 0.858 2.823 0.05 qd_soft ~power [75] 1 1
234 3 30 75 200.0 25.0 0.964 0.903 4.052 0.943 0.904 2.816 0.05 qd_soft ~power [75] 1 1
235 3 30 100 100.0 5.0 0.937 0.781 4.027 0.944 0.806 2.842 0.05 qd_soft ~power [100] 1 1
236 3 30 100 100.0 15.0 0.962 0.855 4.033 0.944 0.856 2.815 0.05 qd_soft ~power [100] 1 1
237 3 30 100 100.0 25.0 0.964 0.888 4.04 0.944 0.889 2.812 0.05 qd_soft ~power [100] 1 1
238 3 30 100 160.0 5.0 0.938 0.785 4.051 0.943 0.808 2.861 0.05 qd_soft ~power [100] 1 1
239 3 30 100 160.0 15.0 0.958 0.857 4.045 0.943 0.858 2.812 0.05 qd_soft ~power [100] 1 1
240 3 30 100 160.0 25.0 0.966 0.882 4.078 0.942 0.882 2.823 0.05 qd_soft ~power [100] 1 1
241 3 30 100 200.0 5.0 0.93 0.783 4.06 0.943 0.844 2.853 0.05 qd_soft ~power [100] 1 1
242 3 30 100 200.0 15.0 0.958 0.874 4.09 0.942 0.875 2.826 0.05 qd_soft ~power [100] 1 1
243 3 30 100 200.0 25.0 0.963 0.903 4.05 0.943 0.904 2.806 0.05 qd_soft ~power [100] 1 1
