EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
1564 naval 3 30 5000 0.01 1 100 0.1 0.1 0.05 0.08902 0.88117 0.9244 0.09015 0.88175 0.92493 0.09051 0.86767 0.92321
181 naval 1 20 5000 0.01 1 50 0.1 0 0.05 0.01309 0.98394 0.15188 0.01328 0.97998 0.15397 0.01278 0.98827 0.14975
562 naval 2 10 5000 0.001 1 50 0.1 0.001 0.05 0.03951 0.97183 0.45165 0.04119 0.96834 0.45627 0.03915 0.97487 0.45174
1466 naval 3 30 5000 0.001 1 50 0.25 0 0.05 0.00531 0.97893 0.06103 0.00541 0.97719 0.06221 0.0053 0.9732 0.0597
1163 naval 3 10 5000 0.001 1 75 0.1 0.01 0.05 0.08385 0.94879 0.99449 0.08388 0.95112 0.99446 0.08381 0.95059 0.9945
764 naval 2 20 5000 0.0001 1 50 0.1 0.1 0.05 0.08636 0.92307 0.9261 0.08637 0.92365 0.9261 0.08664 0.92044 0.9261
1395 naval 3 20 5000 0.01 1 100 0.5 1 0.05 0.19436 0.6023 0.61883 0.19368 0.60894 0.61852 0.20438 0.57454 0.6191
965 naval 2 30 5000 0.01 1 75 0.1 1 0.05 0.1911 0.61837 0.62148 0.19845 0.59916 0.6213 0.18936 0.62312 0.62147
359 naval 1 20 5000 0.0001 1 100 0.75 0.1 0.05 0.08685 0.90212 0.92383 0.08666 0.9013 0.92364 0.08815 0.88442 0.92397
1565 naval 3 30 5000 0.01 1 100 0.1 1 0.05 0.19829 0.60033 0.61471 0.19942 0.59125 0.61496 0.20909 0.57538 0.614
182 naval 1 20 5000 0.01 1 50 0.1 0.001 0.05 0.08517 0.93226 0.96213 0.08562 0.93529 0.96105 0.08594 0.91876 0.96286
1467 naval 3 30 5000 0.001 1 50 0.25 0.001 0.05 0.03637 0.97952 0.42617 0.03721 0.97626 0.43293 0.03501 0.98325 0.41145
563 naval 2 10 5000 0.001 1 50 0.1 0.01 0.05 0.08311 0.92737 0.99142 0.08327 0.92365 0.99139 0.08321 0.92211 0.99144
1164 naval 3 10 5000 0.001 1 75 0.1 0.1 0.05 0.08626 0.91143 0.93976 0.08616 0.91248 0.93975 0.08597 0.91457 0.94017
765 naval 2 20 5000 0.0001 1 50 0.1 1 0.05 0.20333 0.61115 0.60254 0.19843 0.62151 0.60256 0.19817 0.62228 0.60255
966 naval 2 30 5000 0.01 1 75 0.25 0 0.05 0.00962 0.79632 0.06638 0.0097 0.78818 0.06547 0.00899 0.81575 0.066
1396 naval 3 20 5000 0.01 1 100 0.75 0 0.05 0.00917 0.86383 0.06995 0.00912 0.86592 0.07 0.00926 0.85176 0.06754
360 naval 1 20 5000 0.0001 1 100 0.75 1 0.05 0.20212 0.58264 0.6012 0.20497 0.57402 0.60121 0.21076 0.57035 0.60118
1566 naval 3 30 5000 0.01 1 100 0.25 0 0.05 0.00913 0.99569 0.10812 0.00927 0.99534 0.11033 0.00898 0.9933 0.10579
183 naval 1 20 5000 0.01 1 50 0.1 0.01 0.05 0.08491 0.97125 0.99589 0.08533 0.96881 0.99548 0.08518 0.96734 0.99651
564 naval 2 10 5000 0.001 1 50 0.1 0.1 0.05 0.08483 0.92435 0.95658 0.08536 0.91946 0.9565 0.0849 0.92044 0.95657
1468 naval 3 30 5000 0.001 1 50 0.25 0.01 0.05 0.08367 0.94146 0.99263 0.08377 0.93529 0.99262 0.08365 0.94305 0.9925
1165 naval 3 10 5000 0.001 1 75 0.1 1 0.05 0.19487 0.61604 0.61607 0.19329 0.6229 0.61606 0.20106 0.58459 0.61625
766 naval 2 20 5000 0.0001 1 50 0.25 0 0.05 0.01643 0.88897 0.18109 0.01766 0.90177 0.19441 0.0169 0.8794 0.1837
967 naval 2 30 5000 0.01 1 75 0.25 0.001 0.05 0.08388 0.92854 0.9616 0.08417 0.92365 0.96155 0.08383 0.92462 0.96157
1397 naval 3 20 5000 0.01 1 100 0.75 0.001 0.05 0.08659 0.91143 0.93118 0.08702 0.90782 0.93039 0.08787 0.8995 0.93112
361 naval 1 30 5000 0.01 1 50 0.1 0 0.05 0.00782 0.97207 0.08901 0.00772 0.9702 0.08806 0.00761 0.97822 0.08696
1567 naval 3 30 5000 0.01 1 100 0.25 0.001 0.05 0.08444 0.93308 0.9574 0.08521 0.92877 0.95758 0.08518 0.92462 0.9561
184 naval 1 20 5000 0.01 1 50 0.1 0.1 0.05 0.08524 0.92609 0.95788 0.0853 0.92598 0.95777 0.08605 0.91709 0.95789
1469 naval 3 30 5000 0.001 1 50 0.25 0.1 0.05 0.08664 0.92016 0.92719 0.08733 0.91713 0.92722 0.08666 0.91457 0.927
565 naval 2 10 5000 0.001 1 50 0.1 1 0.05 0.19404 0.59602 0.6192 0.19055 0.60661 0.61901 0.18847 0.59966 0.61912
1166 naval 3 10 5000 0.001 1 75 0.25 0 0.05 0.00803 0.93529 0.07722 0.00842 0.92691 0.07797 0.00773 0.94054 0.07559
767 naval 2 20 5000 0.0001 1 50 0.25 0.001 0.05 0.03652 0.95717 0.4206 0.0382 0.94739 0.43476 0.03653 0.96482 0.42289
968 naval 2 30 5000 0.01 1 75 0.25 0.01 0.05 0.08665 0.92132 0.96719 0.0872 0.9162 0.9682 0.08657 0.92044 0.96717
362 naval 1 30 5000 0.01 1 50 0.1 0.001 0.05 0.08488 0.94227 0.9688 0.08489 0.94832 0.96857 0.08536 0.933 0.96865
1398 naval 3 20 5000 0.01 1 100 0.75 0.01 0.05 0.08596 0.91213 0.93875 0.086 0.91341 0.93828 0.08601 0.91457 0.93903
185 naval 1 20 5000 0.01 1 50 0.1 1 0.05 0.1625 0.66515 0.68238 0.16446 0.65642 0.6833 0.16859 0.65159 0.68174
1568 naval 3 30 5000 0.01 1 100 0.25 0.01 0.05 0.08434 0.92865 0.97386 0.08466 0.92412 0.97348 0.08507 0.92379 0.97411
1470 naval 3 30 5000 0.001 1 50 0.25 1 0.05 0.20051 0.58124 0.60471 0.20311 0.57402 0.60467 0.20855 0.55109 0.60478
566 naval 2 10 5000 0.001 1 50 0.25 0 0.05 0.00517 0.97253 0.05283 0.00515 0.97067 0.05351 0.00519 0.97571 0.0529
1167 naval 3 10 5000 0.001 1 75 0.25 0.001 0.05 0.03705 0.98824 0.43365 0.03752 0.9865 0.43658 0.03689 0.98492 0.42355
768 naval 2 20 5000 0.0001 1 50 0.25 0.01 0.05 0.08311 0.96345 0.99727 0.08322 0.96089 0.99727 0.08317 0.95645 0.99727
969 naval 2 30 5000 0.01 1 75 0.25 0.1 0.05 0.09066 0.86778 0.90052 0.09159 0.86592 0.90083 0.09048 0.86265 0.90039
363 naval 1 30 5000 0.01 1 50 0.1 0.01 0.05 0.08558 0.92388 0.95106 0.08488 0.92691 0.95111 0.08682 0.9129 0.95155
1399 naval 3 20 5000 0.01 1 100 0.75 0.1 0.05 0.08851 0.92004 0.96402 0.0883 0.91946 0.96352 0.089 0.91792 0.96438
186 naval 1 20 5000 0.01 1 50 0.25 0 0.05 0.01309 0.98394 0.15188 0.01328 0.97998 0.15397 0.01278 0.98827 0.14975
1569 naval 3 30 5000 0.01 1 100 0.25 0.1 0.05 0.08902 0.88117 0.9244 0.09015 0.88175 0.92493 0.09051 0.86767 0.92321
1471 naval 3 30 5000 0.001 1 50 0.5 0 0.05 0.00531 0.97893 0.06103 0.00541 0.97719 0.06221 0.0053 0.9732 0.0597
567 naval 2 10 5000 0.001 1 50 0.25 0.001 0.05 0.03951 0.97183 0.45165 0.04119 0.96834 0.45627 0.03915 0.97487 0.45174
1168 naval 3 10 5000 0.001 1 75 0.25 0.01 0.05 0.08385 0.94879 0.99449 0.08388 0.95112 0.99446 0.08381 0.95059 0.9945
769 naval 2 20 5000 0.0001 1 50 0.25 0.1 0.05 0.08636 0.92307 0.9261 0.08637 0.92365 0.9261 0.08664 0.92044 0.9261
970 naval 2 30 5000 0.01 1 75 0.25 1 0.05 0.1911 0.61837 0.62148 0.19845 0.59916 0.6213 0.18936 0.62312 0.62147
364 naval 1 30 5000 0.01 1 50 0.1 0.1 0.05 0.08669 0.92167 0.95151 0.08604 0.93343 0.95233 0.08815 0.90871 0.95272
1400 naval 3 20 5000 0.01 1 100 0.75 1 0.05 0.19436 0.6023 0.61883 0.19368 0.60894 0.61852 0.20438 0.57454 0.6191
187 naval 1 20 5000 0.01 1 50 0.25 0.001 0.05 0.08517 0.93226 0.96213 0.08562 0.93529 0.96105 0.08594 0.91876 0.96286
1570 naval 3 30 5000 0.01 1 100 0.25 1 0.05 0.19829 0.60033 0.61471 0.19942 0.59125 0.61496 0.20909 0.57538 0.614
1472 naval 3 30 5000 0.001 1 50 0.5 0.001 0.05 0.03637 0.97952 0.42617 0.03721 0.97626 0.43293 0.03501 0.98325 0.41145
568 naval 2 10 5000 0.001 1 50 0.25 0.01 0.05 0.08311 0.92737 0.99142 0.08327 0.92365 0.99139 0.08321 0.92211 0.99144
1169 naval 3 10 5000 0.001 1 75 0.25 0.1 0.05 0.08626 0.91143 0.93976 0.08616 0.91248 0.93975 0.08597 0.91457 0.94017
770 naval 2 20 5000 0.0001 1 50 0.25 1 0.05 0.20333 0.61115 0.60254 0.19843 0.62151 0.60256 0.19817 0.62228 0.60255
971 naval 2 30 5000 0.01 1 75 0.5 0 0.05 0.00962 0.79632 0.06638 0.0097 0.78818 0.06547 0.00899 0.81575 0.066
365 naval 1 30 5000 0.01 1 50 0.1 1 0.05 0.18463 0.62232 0.63706 0.18775 0.61732 0.63758 0.19419 0.60469 0.63779
188 naval 1 20 5000 0.01 1 50 0.25 0.01 0.05 0.08491 0.97125 0.99589 0.08533 0.96881 0.99548 0.08518 0.96734 0.99651
1571 naval 3 30 5000 0.01 1 100 0.5 0 0.05 0.00913 0.99569 0.10812 0.00927 0.99534 0.11033 0.00898 0.9933 0.10579
1473 naval 3 30 5000 0.001 1 50 0.5 0.01 0.05 0.08367 0.94146 0.99263 0.08377 0.93529 0.99262 0.08365 0.94305 0.9925
569 naval 2 10 5000 0.001 1 50 0.25 0.1 0.05 0.08483 0.92435 0.95658 0.08536 0.91946 0.9565 0.0849 0.92044 0.95657
1170 naval 3 10 5000 0.001 1 75 0.25 1 0.05 0.19487 0.61604 0.61607 0.19329 0.6229 0.61606 0.20106 0.58459 0.61625
771 naval 2 20 5000 0.0001 1 50 0.5 0 0.05 0.01643 0.88897 0.18109 0.01766 0.90177 0.19441 0.0169 0.8794 0.1837
366 naval 1 30 5000 0.01 1 50 0.25 0 0.05 0.00782 0.97207 0.08901 0.00772 0.9702 0.08806 0.00761 0.97822 0.08696
972 naval 2 30 5000 0.01 1 75 0.5 0.001 0.05 0.08388 0.92854 0.9616 0.08417 0.92365 0.96155 0.08383 0.92462 0.96157
189 naval 1 20 5000 0.01 1 50 0.25 0.1 0.05 0.08524 0.92609 0.95788 0.0853 0.92598 0.95777 0.08605 0.91709 0.95789
1572 naval 3 30 5000 0.01 1 100 0.5 0.001 0.05 0.08444 0.93308 0.9574 0.08521 0.92877 0.95758 0.08518 0.92462 0.9561
1474 naval 3 30 5000 0.001 1 50 0.5 0.1 0.05 0.08664 0.92016 0.92719 0.08733 0.91713 0.92722 0.08666 0.91457 0.927
570 naval 2 10 5000 0.001 1 50 0.25 1 0.05 0.19404 0.59602 0.6192 0.19055 0.60661 0.61901 0.18847 0.59966 0.61912
1171 naval 3 10 5000 0.001 1 75 0.5 0 0.05 0.00803 0.93529 0.07722 0.00842 0.92691 0.07797 0.00773 0.94054 0.07559
772 naval 2 20 5000 0.0001 1 50 0.5 0.001 0.05 0.03652 0.95717 0.4206 0.0382 0.94739 0.43476 0.03653 0.96482 0.42289
367 naval 1 30 5000 0.01 1 50 0.25 0.001 0.05 0.08488 0.94227 0.9688 0.08489 0.94832 0.96857 0.08536 0.933 0.96865
973 naval 2 30 5000 0.01 1 75 0.5 0.01 0.05 0.08665 0.92132 0.96719 0.0872 0.9162 0.9682 0.08657 0.92044 0.96717
190 naval 1 20 5000 0.01 1 50 0.25 1 0.05 0.1625 0.66515 0.68238 0.16446 0.65642 0.6833 0.16859 0.65159 0.68174
1573 naval 3 30 5000 0.01 1 100 0.5 0.01 0.05 0.08434 0.92865 0.97386 0.08466 0.92412 0.97348 0.08507 0.92379 0.97411
1475 naval 3 30 5000 0.001 1 50 0.5 1 0.05 0.20051 0.58124 0.60471 0.20311 0.57402 0.60467 0.20855 0.55109 0.60478
571 naval 2 10 5000 0.001 1 50 0.5 0 0.05 0.00517 0.97253 0.05283 0.00515 0.97067 0.05351 0.00519 0.97571 0.0529
1172 naval 3 10 5000 0.001 1 75 0.5 0.001 0.05 0.03705 0.98824 0.43365 0.03752 0.9865 0.43658 0.03689 0.98492 0.42355
773 naval 2 20 5000 0.0001 1 50 0.5 0.01 0.05 0.08311 0.96345 0.99727 0.08322 0.96089 0.99727 0.08317 0.95645 0.99727
368 naval 1 30 5000 0.01 1 50 0.25 0.01 0.05 0.08558 0.92388 0.95106 0.08488 0.92691 0.95111 0.08682 0.9129 0.95155
974 naval 2 30 5000 0.01 1 75 0.5 0.1 0.05 0.09066 0.86778 0.90052 0.09159 0.86592 0.90083 0.09048 0.86265 0.90039
191 naval 1 20 5000 0.01 1 50 0.5 0 0.05 0.01309 0.98394 0.15188 0.01328 0.97998 0.15397 0.01278 0.98827 0.14975
1574 naval 3 30 5000 0.01 1 100 0.5 0.1 0.05 0.08902 0.88117 0.9244 0.09015 0.88175 0.92493 0.09051 0.86767 0.92321
1476 naval 3 30 5000 0.001 1 50 0.75 0 0.05 0.00531 0.97893 0.06103 0.00541 0.97719 0.06221 0.0053 0.9732 0.0597
572 naval 2 10 5000 0.001 1 50 0.5 0.001 0.05 0.03951 0.97183 0.45165 0.04119 0.96834 0.45627 0.03915 0.97487 0.45174
1173 naval 3 10 5000 0.001 1 75 0.5 0.01 0.05 0.08385 0.94879 0.99449 0.08388 0.95112 0.99446 0.08381 0.95059 0.9945
774 naval 2 20 5000 0.0001 1 50 0.5 0.1 0.05 0.08636 0.92307 0.9261 0.08637 0.92365 0.9261 0.08664 0.92044 0.9261
369 naval 1 30 5000 0.01 1 50 0.25 0.1 0.05 0.08669 0.92167 0.95151 0.08604 0.93343 0.95233 0.08815 0.90871 0.95272
975 naval 2 30 5000 0.01 1 75 0.5 1 0.05 0.1911 0.61837 0.62148 0.19845 0.59916 0.6213 0.18936 0.62312 0.62147
192 naval 1 20 5000 0.01 1 50 0.5 0.001 0.05 0.08517 0.93226 0.96213 0.08562 0.93529 0.96105 0.08594 0.91876 0.96286
1477 naval 3 30 5000 0.001 1 50 0.75 0.001 0.05 0.03637 0.97952 0.42617 0.03721 0.97626 0.43293 0.03501 0.98325 0.41145
1575 naval 3 30 5000 0.01 1 100 0.5 1 0.05 0.19829 0.60033 0.61471 0.19942 0.59125 0.61496 0.20909 0.57538 0.614
573 naval 2 10 5000 0.001 1 50 0.5 0.01 0.05 0.08311 0.92737 0.99142 0.08327 0.92365 0.99139 0.08321 0.92211 0.99144
775 naval 2 20 5000 0.0001 1 50 0.5 1 0.05 0.20333 0.61115 0.60254 0.19843 0.62151 0.60256 0.19817 0.62228 0.60255
1174 naval 3 10 5000 0.001 1 75 0.5 0.1 0.05 0.08626 0.91143 0.93976 0.08616 0.91248 0.93975 0.08597 0.91457 0.94017
370 naval 1 30 5000 0.01 1 50 0.25 1 0.05 0.18463 0.62232 0.63706 0.18775 0.61732 0.63758 0.19419 0.60469 0.63779
193 naval 1 20 5000 0.01 1 50 0.5 0.01 0.05 0.08491 0.97125 0.99589 0.08533 0.96881 0.99548 0.08518 0.96734 0.99651
976 naval 2 30 5000 0.01 1 75 0.75 0 0.05 0.00962 0.79632 0.06638 0.0097 0.78818 0.06547 0.00899 0.81575 0.066
1478 naval 3 30 5000 0.001 1 50 0.75 0.01 0.05 0.08367 0.94146 0.99263 0.08377 0.93529 0.99262 0.08365 0.94305 0.9925
1576 naval 3 30 5000 0.01 1 100 0.75 0 0.05 0.00913 0.99569 0.10812 0.00927 0.99534 0.11033 0.00898 0.9933 0.10579
574 naval 2 10 5000 0.001 1 50 0.5 0.1 0.05 0.08483 0.92435 0.95658 0.08536 0.91946 0.9565 0.0849 0.92044 0.95657
776 naval 2 20 5000 0.0001 1 50 0.75 0 0.05 0.01643 0.88897 0.18109 0.01766 0.90177 0.19441 0.0169 0.8794 0.1837
1175 naval 3 10 5000 0.001 1 75 0.5 1 0.05 0.19487 0.61604 0.61607 0.19329 0.6229 0.61606 0.20106 0.58459 0.61625
371 naval 1 30 5000 0.01 1 50 0.5 0 0.05 0.00782 0.97207 0.08901 0.00772 0.9702 0.08806 0.00761 0.97822 0.08696
194 naval 1 20 5000 0.01 1 50 0.5 0.1 0.05 0.08524 0.92609 0.95788 0.0853 0.92598 0.95777 0.08605 0.91709 0.95789
977 naval 2 30 5000 0.01 1 75 0.75 0.001 0.05 0.08388 0.92854 0.9616 0.08417 0.92365 0.96155 0.08383 0.92462 0.96157
1479 naval 3 30 5000 0.001 1 50 0.75 0.1 0.05 0.08664 0.92016 0.92719 0.08733 0.91713 0.92722 0.08666 0.91457 0.927
1577 naval 3 30 5000 0.01 1 100 0.75 0.001 0.05 0.08444 0.93308 0.9574 0.08521 0.92877 0.95758 0.08518 0.92462 0.9561
575 naval 2 10 5000 0.001 1 50 0.5 1 0.05 0.19404 0.59602 0.6192 0.19055 0.60661 0.61901 0.18847 0.59966 0.61912
777 naval 2 20 5000 0.0001 1 50 0.75 0.001 0.05 0.03652 0.95717 0.4206 0.0382 0.94739 0.43476 0.03653 0.96482 0.42289
1176 naval 3 10 5000 0.001 1 75 0.75 0 0.05 0.00803 0.93529 0.07722 0.00842 0.92691 0.07797 0.00773 0.94054 0.07559
372 naval 1 30 5000 0.01 1 50 0.5 0.001 0.05 0.08488 0.94227 0.9688 0.08489 0.94832 0.96857 0.08536 0.933 0.96865
195 naval 1 20 5000 0.01 1 50 0.5 1 0.05 0.1625 0.66515 0.68238 0.16446 0.65642 0.6833 0.16859 0.65159 0.68174
978 naval 2 30 5000 0.01 1 75 0.75 0.01 0.05 0.08665 0.92132 0.96719 0.0872 0.9162 0.9682 0.08657 0.92044 0.96717
1480 naval 3 30 5000 0.001 1 50 0.75 1 0.05 0.20051 0.58124 0.60471 0.20311 0.57402 0.60467 0.20855 0.55109 0.60478
576 naval 2 10 5000 0.001 1 50 0.75 0 0.05 0.00517 0.97253 0.05283 0.00515 0.97067 0.05351 0.00519 0.97571 0.0529
1578 naval 3 30 5000 0.01 1 100 0.75 0.01 0.05 0.08434 0.92865 0.97386 0.08466 0.92412 0.97348 0.08507 0.92379 0.97411
778 naval 2 20 5000 0.0001 1 50 0.75 0.01 0.05 0.08311 0.96345 0.99727 0.08322 0.96089 0.99727 0.08317 0.95645 0.99727
373 naval 1 30 5000 0.01 1 50 0.5 0.01 0.05 0.08558 0.92388 0.95106 0.08488 0.92691 0.95111 0.08682 0.9129 0.95155
1177 naval 3 10 5000 0.001 1 75 0.75 0.001 0.05 0.03705 0.98824 0.43365 0.03752 0.9865 0.43658 0.03689 0.98492 0.42355
196 naval 1 20 5000 0.01 1 50 0.75 0 0.05 0.01309 0.98394 0.15188 0.01328 0.97998 0.15397 0.01278 0.98827 0.14975
979 naval 2 30 5000 0.01 1 75 0.75 0.1 0.05 0.09066 0.86778 0.90052 0.09159 0.86592 0.90083 0.09048 0.86265 0.90039
1481 naval 3 30 5000 0.0001 1 50 0.1 0 0.05 0.00811 0.95112 0.08954 0.00889 0.93529 0.09416 0.00831 0.93802 0.08483
577 naval 2 10 5000 0.001 1 50 0.75 0.001 0.05 0.03951 0.97183 0.45165 0.04119 0.96834 0.45627 0.03915 0.97487 0.45174
1579 naval 3 30 5000 0.01 1 100 0.75 0.1 0.05 0.08902 0.88117 0.9244 0.09015 0.88175 0.92493 0.09051 0.86767 0.92321
779 naval 2 20 5000 0.0001 1 50 0.75 0.1 0.05 0.08636 0.92307 0.9261 0.08637 0.92365 0.9261 0.08664 0.92044 0.9261
374 naval 1 30 5000 0.01 1 50 0.5 0.1 0.05 0.08669 0.92167 0.95151 0.08604 0.93343 0.95233 0.08815 0.90871 0.95272
1178 naval 3 10 5000 0.001 1 75 0.75 0.01 0.05 0.08385 0.94879 0.99449 0.08388 0.95112 0.99446 0.08381 0.95059 0.9945
197 naval 1 20 5000 0.01 1 50 0.75 0.001 0.05 0.08517 0.93226 0.96213 0.08562 0.93529 0.96105 0.08594 0.91876 0.96286
980 naval 2 30 5000 0.01 1 75 0.75 1 0.05 0.1911 0.61837 0.62148 0.19845 0.59916 0.6213 0.18936 0.62312 0.62147
1482 naval 3 30 5000 0.0001 1 50 0.1 0.001 0.05 0.03658 0.95193 0.42496 0.03744 0.94739 0.42939 0.03702 0.93551 0.41334
578 naval 2 10 5000 0.001 1 50 0.75 0.01 0.05 0.08311 0.92737 0.99142 0.08327 0.92365 0.99139 0.08321 0.92211 0.99144
1580 naval 3 30 5000 0.01 1 100 0.75 1 0.05 0.19829 0.60033 0.61471 0.19942 0.59125 0.61496 0.20909 0.57538 0.614
780 naval 2 20 5000 0.0001 1 50 0.75 1 0.05 0.20333 0.61115 0.60254 0.19843 0.62151 0.60256 0.19817 0.62228 0.60255
375 naval 1 30 5000 0.01 1 50 0.5 1 0.05 0.18463 0.62232 0.63706 0.18775 0.61732 0.63758 0.19419 0.60469 0.63779
1179 naval 3 10 5000 0.001 1 75 0.75 0.1 0.05 0.08626 0.91143 0.93976 0.08616 0.91248 0.93975 0.08597 0.91457 0.94017
198 naval 1 20 5000 0.01 1 50 0.75 0.01 0.05 0.08491 0.97125 0.99589 0.08533 0.96881 0.99548 0.08518 0.96734 0.99651
981 naval 2 30 5000 0.001 1 75 0.1 0 0.05 0.00462 0.96695 0.04822 0.00471 0.96043 0.04772 0.00474 0.9598 0.04773
1483 naval 3 30 5000 0.0001 1 50 0.1 0.01 0.05 0.08353 0.95845 0.99729 0.08359 0.95019 0.99726 0.08357 0.95561 0.99728
579 naval 2 10 5000 0.001 1 50 0.75 0.1 0.05 0.08483 0.92435 0.95658 0.08536 0.91946 0.9565 0.0849 0.92044 0.95657
1581 naval 3 30 5000 0.001 1 100 0.1 0 0.05 0.00466 0.9709 0.0531 0.00472 0.97626 0.05461 0.0046 0.96734 0.05159
781 naval 2 20 5000 0.01 1 75 0.1 0 0.05 0.021 0.98894 0.24804 0.02097 0.98836 0.24616 0.02117 0.98911 0.24783
376 naval 1 30 5000 0.01 1 50 0.75 0 0.05 0.00782 0.97207 0.08901 0.00772 0.9702 0.08806 0.00761 0.97822 0.08696
1180 naval 3 10 5000 0.001 1 75 0.75 1 0.05 0.19487 0.61604 0.61607 0.19329 0.6229 0.61606 0.20106 0.58459 0.61625
199 naval 1 20 5000 0.01 1 50 0.75 0.1 0.05 0.08524 0.92609 0.95788 0.0853 0.92598 0.95777 0.08605 0.91709 0.95789
1484 naval 3 30 5000 0.0001 1 50 0.1 0.1 0.05 0.08689 0.90922 0.92217 0.08762 0.90549 0.92217 0.08684 0.91457 0.9221
982 naval 2 30 5000 0.001 1 75 0.1 0.001 0.05 0.0283 0.94565 0.32077 0.02774 0.93203 0.31318 0.02766 0.95645 0.31895
580 naval 2 10 5000 0.001 1 50 0.75 1 0.05 0.19404 0.59602 0.6192 0.19055 0.60661 0.61901 0.18847 0.59966 0.61912
1582 naval 3 30 5000 0.001 1 100 0.1 0.001 0.05 0.0297 0.96846 0.3396 0.03056 0.96555 0.34646 0.02967 0.96064 0.32615
782 naval 2 20 5000 0.01 1 75 0.1 0.001 0.05 0.08689 0.91073 0.93726 0.08757 0.90829 0.93637 0.08578 0.91709 0.9367
377 naval 1 30 5000 0.01 1 50 0.75 0.001 0.05 0.08488 0.94227 0.9688 0.08489 0.94832 0.96857 0.08536 0.933 0.96865
1181 naval 3 10 5000 0.0001 1 75 0.1 0 0.05 0.00618 0.9645 0.06846 0.00634 0.96136 0.06975 0.00618 0.95561 0.06521
200 naval 1 20 5000 0.01 1 50 0.75 1 0.05 0.1625 0.66515 0.68238 0.16446 0.65642 0.6833 0.16859 0.65159 0.68174
1485 naval 3 30 5000 0.0001 1 50 0.1 1 0.05 0.20272 0.5817 0.60065 0.20549 0.57449 0.60065 0.21065 0.55109 0.60067
983 naval 2 30 5000 0.001 1 75 0.1 0.01 0.05 0.08366 0.92633 0.98995 0.08382 0.92365 0.99003 0.08369 0.92127 0.98997
581 naval 2 10 5000 0.0001 1 50 0.1 0 0.05 0.01155 0.87744 0.12442 0.01247 0.88082 0.12905 0.01171 0.88442 0.12496
1583 naval 3 30 5000 0.001 1 100 0.1 0.01 0.05 0.08377 0.9318 0.98854 0.08394 0.92644 0.98851 0.0839 0.92965 0.98852
378 naval 1 30 5000 0.01 1 50 0.75 0.01 0.05 0.08558 0.92388 0.95106 0.08488 0.92691 0.95111 0.08682 0.9129 0.95155
783 naval 2 20 5000 0.01 1 75 0.1 0.01 0.05 0.08496 0.95601 0.97674 0.08451 0.95717 0.9767 0.08484 0.95394 0.97663
1182 naval 3 10 5000 0.0001 1 75 0.1 0.001 0.05 0.03034 0.90957 0.34378 0.03077 0.90549 0.34688 0.03017 0.90117 0.33191
299 naval 1 20 5000 0.0001 1 75 0.75 0.1 0.05 0.08672 0.92318 0.92465 0.08647 0.92551 0.92461 0.08805 0.9129 0.92465
1486 naval 3 30 5000 0.0001 1 50 0.25 0 0.05 0.00811 0.95112 0.08954 0.00889 0.93529 0.09416 0.00831 0.93802 0.08483
984 naval 2 30 5000 0.001 1 75 0.1 0.1 0.05 0.08599 0.91527 0.9418 0.08651 0.91248 0.94202 0.08618 0.9129 0.94183
582 naval 2 10 5000 0.0001 1 50 0.1 0.001 0.05 0.03215 0.96601 0.37451 0.03326 0.9581 0.3822 0.03199 0.97571 0.37644
1584 naval 3 30 5000 0.001 1 100 0.1 0.1 0.05 0.08668 0.91352 0.92717 0.08734 0.91015 0.92705 0.08678 0.91206 0.92737
379 naval 1 30 5000 0.01 1 50 0.75 0.1 0.05 0.08669 0.92167 0.95151 0.08604 0.93343 0.95233 0.08815 0.90871 0.95272
784 naval 2 20 5000 0.01 1 75 0.1 0.1 0.05 0.08683 0.90468 0.94947 0.08605 0.9013 0.94916 0.08659 0.89866 0.94942
1183 naval 3 10 5000 0.0001 1 75 0.1 0.01 0.05 0.08353 0.95263 0.99679 0.08355 0.95298 0.99677 0.0835 0.95394 0.99683
300 naval 1 20 5000 0.0001 1 75 0.75 1 0.05 0.19979 0.61383 0.6054 0.20267 0.60289 0.60529 0.20826 0.60637 0.60548
1487 naval 3 30 5000 0.0001 1 50 0.25 0.001 0.05 0.03658 0.95193 0.42496 0.03744 0.94739 0.42939 0.03702 0.93551 0.41334
583 naval 2 10 5000 0.0001 1 50 0.1 0.01 0.05 0.08307 0.93436 0.99398 0.08321 0.92831 0.99394 0.08311 0.93216 0.99399
985 naval 2 30 5000 0.001 1 75 0.1 1 0.05 0.19667 0.60615 0.61153 0.20418 0.58892 0.61147 0.19469 0.60888 0.61152
1585 naval 3 30 5000 0.001 1 100 0.1 1 0.05 0.20293 0.58124 0.60092 0.20557 0.57402 0.60094 0.21128 0.55109 0.60085
380 naval 1 30 5000 0.01 1 50 0.75 1 0.05 0.18463 0.62232 0.63706 0.18775 0.61732 0.63758 0.19419 0.60469 0.63779
785 naval 2 20 5000 0.01 1 75 0.1 1 0.05 0.19629 0.59637 0.624 0.19299 0.60335 0.62312 0.18967 0.60469 0.6237
1184 naval 3 10 5000 0.0001 1 75 0.1 0.1 0.05 0.0869 0.91352 0.92469 0.08678 0.9176 0.92469 0.08668 0.91457 0.92487
