EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
947 kin8nm 2 30 5000 0.0001 1 50 0.25 0.001 0.05 0.03604 0.94913 0.23985 0.04241 0.92475 0.24158 0.04349 0.91707 0.24351
1532 kin8nm 3 30 5000 0.001 1 75 0.5 0.001 0.05 0.04015 0.95099 0.26378 0.04322 0.93356 0.26815 0.04367 0.94268 0.26376
1142 kin8nm 3 10 5000 0.01 1 75 0.1 0.001 0.05 0.05275 0.93386 0.32123 0.05325 0.93085 0.32348 0.05386 0.93902 0.32069
1431 kin8nm 3 20 5000 0.0001 1 100 0.5 0 0.05 0.02673 0.95981 0.19048 0.04214 0.89085 0.19182 0.04266 0.88171 0.18922
356 kin8nm 1 20 5000 0.0001 1 100 0.75 0 0.05 0.02572 0.97151 0.1839 0.04067 0.86712 0.18346 0.04159 0.85854 0.18685
948 kin8nm 2 30 5000 0.0001 1 50 0.25 0.01 0.05 0.07373 0.94811 0.47921 0.07777 0.93492 0.47581 0.07535 0.94756 0.47884
568 kin8nm 2 10 5000 0.001 1 50 0.25 0.01 0.05 0.07439 0.9476 0.48392 0.07612 0.95322 0.48267 0.07497 0.95 0.48378
766 kin8nm 2 20 5000 0.0001 1 50 0.25 0 0.05 0.03162 0.94116 0.21667 0.04517 0.89492 0.22069 0.04061 0.91463 0.22118
1533 kin8nm 3 30 5000 0.001 1 75 0.5 0.01 0.05 0.0746 0.94387 0.47489 0.07615 0.93898 0.47869 0.07246 0.95122 0.47776
1143 kin8nm 3 10 5000 0.01 1 75 0.1 0.01 0.05 0.07678 0.95676 0.51171 0.07919 0.95322 0.51366 0.07482 0.9622 0.51492
1432 kin8nm 3 20 5000 0.0001 1 100 0.5 0.001 0.05 0.03576 0.95981 0.24006 0.04512 0.92339 0.24199 0.04126 0.9378 0.23929
949 kin8nm 2 30 5000 0.0001 1 50 0.25 0.1 0.05 0.09779 0.91928 0.58323 0.10067 0.91797 0.58279 0.0996 0.92561 0.58462
357 kin8nm 1 20 5000 0.0001 1 100 0.75 0.001 0.05 0.03443 0.96761 0.23215 0.0417 0.91661 0.22884 0.04142 0.91098 0.23234
569 kin8nm 2 10 5000 0.001 1 50 0.25 0.1 0.05 0.09783 0.92505 0.59237 0.09817 0.92407 0.59226 0.09907 0.92805 0.59367
1433 kin8nm 3 20 5000 0.0001 1 100 0.5 0.01 0.05 0.07382 0.9454 0.47432 0.07752 0.92949 0.47125 0.07257 0.95488 0.47548
767 kin8nm 2 20 5000 0.0001 1 50 0.25 0.001 0.05 0.03556 0.94743 0.23612 0.04245 0.92475 0.24025 0.04245 0.92073 0.24119
950 kin8nm 2 30 5000 0.0001 1 50 0.25 1 0.05 0.23845 0.60861 0.33486 0.2354 0.61898 0.33481 0.24482 0.59878 0.33493
1534 kin8nm 3 30 5000 0.001 1 75 0.5 0.1 0.05 0.09919 0.91708 0.57992 0.10225 0.90847 0.58004 0.099 0.91585 0.58127
1144 kin8nm 3 10 5000 0.01 1 75 0.1 0.1 0.05 0.09963 0.91759 0.58274 0.09955 0.91661 0.58248 0.09888 0.92073 0.58398
358 kin8nm 1 20 5000 0.0001 1 100 0.75 0.01 0.05 0.07416 0.94658 0.47867 0.0767 0.95254 0.48634 0.07697 0.94268 0.47801
570 kin8nm 2 10 5000 0.001 1 50 0.25 1 0.05 0.23696 0.60997 0.33618 0.23627 0.62034 0.33622 0.2441 0.60488 0.33627
951 kin8nm 2 30 5000 0.0001 1 50 0.5 0 0.05 0.03022 0.94082 0.20824 0.04023 0.90644 0.20943 0.03944 0.89512 0.21091
1434 kin8nm 3 20 5000 0.0001 1 100 0.5 0.1 0.05 0.09909 0.91775 0.58265 0.10014 0.91593 0.58109 0.09838 0.92317 0.58365
1535 kin8nm 3 30 5000 0.001 1 75 0.5 1 0.05 0.2395 0.60607 0.33333 0.24737 0.61085 0.33339 0.24287 0.58659 0.33346
768 kin8nm 2 20 5000 0.0001 1 50 0.25 0.01 0.05 0.07475 0.94455 0.47817 0.07644 0.93898 0.47709 0.07594 0.9439 0.478
359 kin8nm 1 20 5000 0.0001 1 100 0.75 0.1 0.05 0.09903 0.92047 0.58185 0.10198 0.91051 0.58423 0.10043 0.91098 0.58246
571 kin8nm 2 10 5000 0.001 1 50 0.5 0 0.05 0.02862 0.95218 0.1966 0.03947 0.90034 0.19725 0.04029 0.89756 0.19965
1145 kin8nm 3 10 5000 0.01 1 75 0.1 1 0.05 0.23768 0.61692 0.34038 0.2365 0.60407 0.34028 0.23591 0.59878 0.34047
952 kin8nm 2 30 5000 0.0001 1 50 0.5 0.001 0.05 0.03604 0.94913 0.23985 0.04241 0.92475 0.24158 0.04349 0.91707 0.24351
1536 kin8nm 3 30 5000 0.001 1 75 0.75 0 0.05 0.02674 0.89571 0.16112 0.04576 0.82237 0.16265 0.0443 0.81707 0.15849
1435 kin8nm 3 20 5000 0.0001 1 100 0.5 1 0.05 0.24207 0.61082 0.33068 0.24771 0.58576 0.33054 0.24564 0.58659 0.33073
769 kin8nm 2 20 5000 0.0001 1 50 0.25 0.1 0.05 0.09868 0.91928 0.58378 0.09906 0.91864 0.58371 0.09997 0.92439 0.58511
572 kin8nm 2 10 5000 0.001 1 50 0.5 0.001 0.05 0.03897 0.9493 0.25653 0.04498 0.93356 0.25639 0.0442 0.94146 0.25807
953 kin8nm 2 30 5000 0.0001 1 50 0.5 0.01 0.05 0.07373 0.94811 0.47921 0.07777 0.93492 0.47581 0.07535 0.94756 0.47884
1146 kin8nm 3 10 5000 0.01 1 75 0.25 0 0.05 0.03552 0.96371 0.24165 0.04289 0.9322 0.24261 0.03944 0.94146 0.24234
1537 kin8nm 3 30 5000 0.001 1 75 0.75 0.001 0.05 0.04015 0.95099 0.26378 0.04322 0.93356 0.26815 0.04367 0.94268 0.26376
1436 kin8nm 3 20 5000 0.0001 1 100 0.75 0 0.05 0.02673 0.95981 0.19048 0.04214 0.89085 0.19182 0.04266 0.88171 0.18922
360 kin8nm 1 20 5000 0.0001 1 100 0.75 1 0.05 0.24008 0.60946 0.33139 0.25743 0.58441 0.33166 0.24266 0.6061 0.33137
573 kin8nm 2 10 5000 0.001 1 50 0.5 0.01 0.05 0.07439 0.9476 0.48392 0.07612 0.95322 0.48267 0.07497 0.95 0.48378
770 kin8nm 2 20 5000 0.0001 1 50 0.25 1 0.05 0.24045 0.61014 0.33333 0.23824 0.59797 0.33334 0.24693 0.59634 0.33341
1147 kin8nm 3 10 5000 0.01 1 75 0.25 0.001 0.05 0.05275 0.93386 0.32123 0.05325 0.93085 0.32348 0.05386 0.93902 0.32069
1538 kin8nm 3 30 5000 0.001 1 75 0.75 0.01 0.05 0.0746 0.94387 0.47489 0.07615 0.93898 0.47869 0.07246 0.95122 0.47776
954 kin8nm 2 30 5000 0.0001 1 50 0.5 0.1 0.05 0.09779 0.91928 0.58323 0.10067 0.91797 0.58279 0.0996 0.92561 0.58462
1437 kin8nm 3 20 5000 0.0001 1 100 0.75 0.001 0.05 0.03576 0.95981 0.24006 0.04512 0.92339 0.24199 0.04126 0.9378 0.23929
361 kin8nm 1 30 5000 0.01 1 50 0.1 0 0.05 0.03468 0.96354 0.23075 0.04346 0.92542 0.23256 0.03952 0.92195 0.23022
771 kin8nm 2 20 5000 0.0001 1 50 0.5 0 0.05 0.03162 0.94116 0.21667 0.04517 0.89492 0.22069 0.04061 0.91463 0.22118
574 kin8nm 2 10 5000 0.001 1 50 0.5 0.1 0.05 0.09783 0.92505 0.59237 0.09817 0.92407 0.59226 0.09907 0.92805 0.59367
1148 kin8nm 3 10 5000 0.01 1 75 0.25 0.01 0.05 0.07678 0.95676 0.51171 0.07919 0.95322 0.51366 0.07482 0.9622 0.51492
1539 kin8nm 3 30 5000 0.001 1 75 0.75 0.1 0.05 0.09919 0.91708 0.57992 0.10225 0.90847 0.58004 0.099 0.91585 0.58127
1438 kin8nm 3 20 5000 0.0001 1 100 0.75 0.01 0.05 0.07382 0.9454 0.47432 0.07752 0.92949 0.47125 0.07257 0.95488 0.47548
955 kin8nm 2 30 5000 0.0001 1 50 0.5 1 0.05 0.23845 0.60861 0.33486 0.2354 0.61898 0.33481 0.24482 0.59878 0.33493
772 kin8nm 2 20 5000 0.0001 1 50 0.5 0.001 0.05 0.03556 0.94743 0.23612 0.04245 0.92475 0.24025 0.04245 0.92073 0.24119
362 kin8nm 1 30 5000 0.01 1 50 0.1 0.001 0.05 0.0499 0.96608 0.33632 0.052 0.95661 0.3382 0.05201 0.95732 0.3379
1439 kin8nm 3 20 5000 0.0001 1 100 0.75 0.1 0.05 0.09909 0.91775 0.58265 0.10014 0.91593 0.58109 0.09838 0.92317 0.58365
1540 kin8nm 3 30 5000 0.001 1 75 0.75 1 0.05 0.2395 0.60607 0.33333 0.24737 0.61085 0.33339 0.24287 0.58659 0.33346
575 kin8nm 2 10 5000 0.001 1 50 0.5 1 0.05 0.23696 0.60997 0.33618 0.23627 0.62034 0.33622 0.2441 0.60488 0.33627
1149 kin8nm 3 10 5000 0.01 1 75 0.25 0.1 0.05 0.09963 0.91759 0.58274 0.09955 0.91661 0.58248 0.09888 0.92073 0.58398
773 kin8nm 2 20 5000 0.0001 1 50 0.5 0.01 0.05 0.07475 0.94455 0.47817 0.07644 0.93898 0.47709 0.07594 0.9439 0.478
363 kin8nm 1 30 5000 0.01 1 50 0.1 0.01 0.05 0.07842 0.9415 0.49985 0.07821 0.94034 0.4967 0.08009 0.93902 0.49981
956 kin8nm 2 30 5000 0.0001 1 50 0.75 0 0.05 0.03022 0.94082 0.20824 0.04023 0.90644 0.20943 0.03944 0.89512 0.21091
1541 kin8nm 3 30 5000 0.0001 1 75 0.1 0 0.05 0.02819 0.95048 0.19777 0.04219 0.88271 0.19895 0.03952 0.88293 0.19706
1440 kin8nm 3 20 5000 0.0001 1 100 0.75 1 0.05 0.24207 0.61082 0.33068 0.24771 0.58576 0.33054 0.24564 0.58659 0.33073
576 kin8nm 2 10 5000 0.001 1 50 0.75 0 0.05 0.02862 0.95218 0.1966 0.03947 0.90034 0.19725 0.04029 0.89756 0.19965
774 kin8nm 2 20 5000 0.0001 1 50 0.5 0.1 0.05 0.09868 0.91928 0.58378 0.09906 0.91864 0.58371 0.09997 0.92439 0.58511
1150 kin8nm 3 10 5000 0.01 1 75 0.25 1 0.05 0.23768 0.61692 0.34038 0.2365 0.60407 0.34028 0.23591 0.59878 0.34047
957 kin8nm 2 30 5000 0.0001 1 50 0.75 0.001 0.05 0.03604 0.94913 0.23985 0.04241 0.92475 0.24158 0.04349 0.91707 0.24351
1542 kin8nm 3 30 5000 0.0001 1 75 0.1 0.001 0.05 0.03598 0.95608 0.24111 0.04068 0.93695 0.24263 0.03963 0.94268 0.23939
1441 kin8nm 3 30 5000 0.01 1 50 0.1 0 0.05 0.03379 0.98287 0.24098 0.03709 0.95797 0.24018 0.03691 0.95244 0.24042
364 kin8nm 1 30 5000 0.01 1 50 0.1 0.1 0.05 0.09876 0.92013 0.5864 0.09856 0.92475 0.58657 0.09917 0.91951 0.58636
577 kin8nm 2 10 5000 0.001 1 50 0.75 0.001 0.05 0.03897 0.9493 0.25653 0.04498 0.93356 0.25639 0.0442 0.94146 0.25807
775 kin8nm 2 20 5000 0.0001 1 50 0.5 1 0.05 0.24045 0.61014 0.33333 0.23824 0.59797 0.33334 0.24693 0.59634 0.33341
1151 kin8nm 3 10 5000 0.01 1 75 0.5 0 0.05 0.03552 0.96371 0.24165 0.04289 0.9322 0.24261 0.03944 0.94146 0.24234
1442 kin8nm 3 30 5000 0.01 1 50 0.1 0.001 0.05 0.05021 0.92284 0.2794 0.05292 0.91458 0.28193 0.05023 0.91829 0.28125
958 kin8nm 2 30 5000 0.0001 1 50 0.75 0.01 0.05 0.07373 0.94811 0.47921 0.07777 0.93492 0.47581 0.07535 0.94756 0.47884
1543 kin8nm 3 30 5000 0.0001 1 75 0.1 0.01 0.05 0.07435 0.94574 0.47799 0.07585 0.94034 0.48168 0.0725 0.95488 0.48095
365 kin8nm 1 30 5000 0.01 1 50 0.1 1 0.05 0.24739 0.59149 0.32667 0.23891 0.61695 0.32678 0.24523 0.59024 0.32639
776 kin8nm 2 20 5000 0.0001 1 50 0.75 0 0.05 0.03162 0.94116 0.21667 0.04517 0.89492 0.22069 0.04061 0.91463 0.22118
578 kin8nm 2 10 5000 0.001 1 50 0.75 0.01 0.05 0.07439 0.9476 0.48392 0.07612 0.95322 0.48267 0.07497 0.95 0.48378
1443 kin8nm 3 30 5000 0.01 1 50 0.1 0.01 0.05 0.07998 0.91928 0.46458 0.08133 0.91661 0.46724 0.07759 0.93293 0.46775
1152 kin8nm 3 10 5000 0.01 1 75 0.5 0.001 0.05 0.05275 0.93386 0.32123 0.05325 0.93085 0.32348 0.05386 0.93902 0.32069
1544 kin8nm 3 30 5000 0.0001 1 75 0.1 0.1 0.05 0.09895 0.91877 0.58208 0.10193 0.90915 0.58223 0.0987 0.91829 0.58345
959 kin8nm 2 30 5000 0.0001 1 50 0.75 0.1 0.05 0.09779 0.91928 0.58323 0.10067 0.91797 0.58279 0.0996 0.92561 0.58462
777 kin8nm 2 20 5000 0.0001 1 50 0.75 0.001 0.05 0.03556 0.94743 0.23612 0.04245 0.92475 0.24025 0.04245 0.92073 0.24119
366 kin8nm 1 30 5000 0.01 1 50 0.25 0 0.05 0.03468 0.96354 0.23075 0.04346 0.92542 0.23256 0.03952 0.92195 0.23022
1444 kin8nm 3 30 5000 0.01 1 50 0.1 0.1 0.05 0.09956 0.91521 0.58089 0.10287 0.90373 0.58079 0.09928 0.91585 0.58211
579 kin8nm 2 10 5000 0.001 1 50 0.75 0.1 0.05 0.09783 0.92505 0.59237 0.09817 0.92407 0.59226 0.09907 0.92805 0.59367
1153 kin8nm 3 10 5000 0.01 1 75 0.5 0.01 0.05 0.07678 0.95676 0.51171 0.07919 0.95322 0.51366 0.07482 0.9622 0.51492
778 kin8nm 2 20 5000 0.0001 1 50 0.75 0.01 0.05 0.07475 0.94455 0.47817 0.07644 0.93898 0.47709 0.07594 0.9439 0.478
1545 kin8nm 3 30 5000 0.0001 1 75 0.1 1 0.05 0.23756 0.60946 0.33488 0.24561 0.61492 0.33492 0.24147 0.59268 0.33498
960 kin8nm 2 30 5000 0.0001 1 50 0.75 1 0.05 0.23845 0.60861 0.33486 0.2354 0.61898 0.33481 0.24482 0.59878 0.33493
367 kin8nm 1 30 5000 0.01 1 50 0.25 0.001 0.05 0.0499 0.96608 0.33632 0.052 0.95661 0.3382 0.05201 0.95732 0.3379
1445 kin8nm 3 30 5000 0.01 1 50 0.1 1 0.05 0.25084 0.5864 0.31982 0.25897 0.59593 0.31975 0.25516 0.57073 0.31987
779 kin8nm 2 20 5000 0.0001 1 50 0.75 0.1 0.05 0.09868 0.91928 0.58378 0.09906 0.91864 0.58371 0.09997 0.92439 0.58511
580 kin8nm 2 10 5000 0.001 1 50 0.75 1 0.05 0.23696 0.60997 0.33618 0.23627 0.62034 0.33622 0.2441 0.60488 0.33627
1546 kin8nm 3 30 5000 0.0001 1 75 0.25 0 0.05 0.02819 0.95048 0.19777 0.04219 0.88271 0.19895 0.03952 0.88293 0.19706
1154 kin8nm 3 10 5000 0.01 1 75 0.5 0.1 0.05 0.09963 0.91759 0.58274 0.09955 0.91661 0.58248 0.09888 0.92073 0.58398
1446 kin8nm 3 30 5000 0.01 1 50 0.25 0 0.05 0.03379 0.98287 0.24098 0.03709 0.95797 0.24018 0.03691 0.95244 0.24042
961 kin8nm 2 30 5000 0.01 1 75 0.1 0 0.05 0.03407 0.94794 0.21193 0.04293 0.91525 0.21209 0.04045 0.92073 0.21421
368 kin8nm 1 30 5000 0.01 1 50 0.25 0.01 0.05 0.07842 0.9415 0.49985 0.07821 0.94034 0.4967 0.08009 0.93902 0.49981
780 kin8nm 2 20 5000 0.0001 1 50 0.75 1 0.05 0.24045 0.61014 0.33333 0.23824 0.59797 0.33334 0.24693 0.59634 0.33341
1447 kin8nm 3 30 5000 0.01 1 50 0.25 0.001 0.05 0.05021 0.92284 0.2794 0.05292 0.91458 0.28193 0.05023 0.91829 0.28125
1547 kin8nm 3 30 5000 0.0001 1 75 0.25 0.001 0.05 0.03598 0.95608 0.24111 0.04068 0.93695 0.24263 0.03963 0.94268 0.23939
581 kin8nm 2 10 5000 0.0001 1 50 0.1 0 0.05 0.03168 0.9727 0.22206 0.04317 0.90305 0.22359 0.04204 0.90732 0.22408
1155 kin8nm 3 10 5000 0.01 1 75 0.5 1 0.05 0.23768 0.61692 0.34038 0.2365 0.60407 0.34028 0.23591 0.59878 0.34047
962 kin8nm 2 30 5000 0.01 1 75 0.1 0.001 0.05 0.05229 0.94082 0.32312 0.05523 0.93424 0.32549 0.05395 0.93659 0.32381
369 kin8nm 1 30 5000 0.01 1 50 0.25 0.1 0.05 0.09876 0.92013 0.5864 0.09856 0.92475 0.58657 0.09917 0.91951 0.58636
781 kin8nm 2 20 5000 0.01 1 75 0.1 0 0.05 0.03378 0.98491 0.24328 0.03678 0.97085 0.25039 0.03637 0.96951 0.24734
1448 kin8nm 3 30 5000 0.01 1 50 0.25 0.01 0.05 0.07998 0.91928 0.46458 0.08133 0.91661 0.46724 0.07759 0.93293 0.46775
1548 kin8nm 3 30 5000 0.0001 1 75 0.25 0.01 0.05 0.07435 0.94574 0.47799 0.07585 0.94034 0.48168 0.0725 0.95488 0.48095
1156 kin8nm 3 10 5000 0.01 1 75 0.75 0 0.05 0.03552 0.96371 0.24165 0.04289 0.9322 0.24261 0.03944 0.94146 0.24234
582 kin8nm 2 10 5000 0.0001 1 50 0.1 0.001 0.05 0.03939 0.95845 0.26509 0.04467 0.93559 0.26603 0.04613 0.92927 0.26939
782 kin8nm 2 20 5000 0.01 1 75 0.1 0.001 0.05 0.05209 0.96405 0.35028 0.05263 0.96407 0.35429 0.05524 0.95488 0.35399
963 kin8nm 2 30 5000 0.01 1 75 0.1 0.01 0.05 0.07894 0.9186 0.45998 0.08329 0.90915 0.45712 0.08007 0.92561 0.46019
370 kin8nm 1 30 5000 0.01 1 50 0.25 1 0.05 0.24739 0.59149 0.32667 0.23891 0.61695 0.32678 0.24523 0.59024 0.32639
1449 kin8nm 3 30 5000 0.01 1 50 0.25 0.1 0.05 0.09956 0.91521 0.58089 0.10287 0.90373 0.58079 0.09928 0.91585 0.58211
1549 kin8nm 3 30 5000 0.0001 1 75 0.25 0.1 0.05 0.09895 0.91877 0.58208 0.10193 0.90915 0.58223 0.0987 0.91829 0.58345
783 kin8nm 2 20 5000 0.01 1 75 0.1 0.01 0.05 0.07883 0.95133 0.5116 0.08128 0.94508 0.51044 0.08051 0.94268 0.51234
1157 kin8nm 3 10 5000 0.01 1 75 0.75 0.001 0.05 0.05275 0.93386 0.32123 0.05325 0.93085 0.32348 0.05386 0.93902 0.32069
1450 kin8nm 3 30 5000 0.01 1 50 0.25 1 0.05 0.25084 0.5864 0.31982 0.25897 0.59593 0.31975 0.25516 0.57073 0.31987
964 kin8nm 2 30 5000 0.01 1 75 0.1 0.1 0.05 0.10009 0.90639 0.57037 0.10277 0.91051 0.56996 0.10134 0.90854 0.57154
583 kin8nm 2 10 5000 0.0001 1 50 0.1 0.01 0.05 0.07402 0.94777 0.47998 0.0756 0.95051 0.47865 0.07478 0.94878 0.47977
371 kin8nm 1 30 5000 0.01 1 50 0.5 0 0.05 0.03468 0.96354 0.23075 0.04346 0.92542 0.23256 0.03952 0.92195 0.23022
784 kin8nm 2 20 5000 0.01 1 75 0.1 0.1 0.05 0.10044 0.91453 0.58022 0.10195 0.90847 0.57989 0.10236 0.91829 0.58183
1550 kin8nm 3 30 5000 0.0001 1 75 0.25 1 0.05 0.23756 0.60946 0.33488 0.24561 0.61492 0.33492 0.24147 0.59268 0.33498
1451 kin8nm 3 30 5000 0.01 1 50 0.5 0 0.05 0.03379 0.98287 0.24098 0.03709 0.95797 0.24018 0.03691 0.95244 0.24042
1158 kin8nm 3 10 5000 0.01 1 75 0.75 0.01 0.05 0.07678 0.95676 0.51171 0.07919 0.95322 0.51366 0.07482 0.9622 0.51492
584 kin8nm 2 10 5000 0.0001 1 50 0.1 0.1 0.05 0.09836 0.92064 0.58569 0.09878 0.92068 0.58556 0.09958 0.92561 0.58698
965 kin8nm 2 30 5000 0.01 1 75 0.1 1 0.05 0.25515 0.58623 0.32038 0.25163 0.59525 0.32033 0.2616 0.57195 0.32042
372 kin8nm 1 30 5000 0.01 1 50 0.5 0.001 0.05 0.0499 0.96608 0.33632 0.052 0.95661 0.3382 0.05201 0.95732 0.3379
785 kin8nm 2 20 5000 0.01 1 75 0.1 1 0.05 0.23991 0.60878 0.33376 0.23822 0.59864 0.33368 0.24644 0.59634 0.33389
1452 kin8nm 3 30 5000 0.01 1 50 0.5 0.001 0.05 0.05021 0.92284 0.2794 0.05292 0.91458 0.28193 0.05023 0.91829 0.28125
1551 kin8nm 3 30 5000 0.0001 1 75 0.5 0 0.05 0.02819 0.95048 0.19777 0.04219 0.88271 0.19895 0.03952 0.88293 0.19706
966 kin8nm 2 30 5000 0.01 1 75 0.25 0 0.05 0.03407 0.94794 0.21193 0.04293 0.91525 0.21209 0.04045 0.92073 0.21421
1159 kin8nm 3 10 5000 0.01 1 75 0.75 0.1 0.05 0.09963 0.91759 0.58274 0.09955 0.91661 0.58248 0.09888 0.92073 0.58398
585 kin8nm 2 10 5000 0.0001 1 50 0.1 1 0.05 0.23721 0.60997 0.3359 0.23643 0.61966 0.33593 0.24418 0.60366 0.33599
786 kin8nm 2 20 5000 0.01 1 75 0.25 0 0.05 0.03378 0.98491 0.24328 0.03678 0.97085 0.25039 0.03637 0.96951 0.24734
1453 kin8nm 3 30 5000 0.01 1 50 0.5 0.01 0.05 0.07998 0.91928 0.46458 0.08133 0.91661 0.46724 0.07759 0.93293 0.46775
373 kin8nm 1 30 5000 0.01 1 50 0.5 0.01 0.05 0.07842 0.9415 0.49985 0.07821 0.94034 0.4967 0.08009 0.93902 0.49981
1552 kin8nm 3 30 5000 0.0001 1 75 0.5 0.001 0.05 0.03598 0.95608 0.24111 0.04068 0.93695 0.24263 0.03963 0.94268 0.23939
787 kin8nm 2 20 5000 0.01 1 75 0.25 0.001 0.05 0.05209 0.96405 0.35028 0.05263 0.96407 0.35429 0.05524 0.95488 0.35399
1454 kin8nm 3 30 5000 0.01 1 50 0.5 0.1 0.05 0.09956 0.91521 0.58089 0.10287 0.90373 0.58079 0.09928 0.91585 0.58211
1160 kin8nm 3 10 5000 0.01 1 75 0.75 1 0.05 0.23768 0.61692 0.34038 0.2365 0.60407 0.34028 0.23591 0.59878 0.34047
967 kin8nm 2 30 5000 0.01 1 75 0.25 0.001 0.05 0.05229 0.94082 0.32312 0.05523 0.93424 0.32549 0.05395 0.93659 0.32381
586 kin8nm 2 10 5000 0.0001 1 50 0.25 0 0.05 0.03168 0.9727 0.22206 0.04317 0.90305 0.22359 0.04204 0.90732 0.22408
374 kin8nm 1 30 5000 0.01 1 50 0.5 0.1 0.05 0.09876 0.92013 0.5864 0.09856 0.92475 0.58657 0.09917 0.91951 0.58636
1553 kin8nm 3 30 5000 0.0001 1 75 0.5 0.01 0.05 0.07435 0.94574 0.47799 0.07585 0.94034 0.48168 0.0725 0.95488 0.48095
788 kin8nm 2 20 5000 0.01 1 75 0.25 0.01 0.05 0.07883 0.95133 0.5116 0.08128 0.94508 0.51044 0.08051 0.94268 0.51234
1455 kin8nm 3 30 5000 0.01 1 50 0.5 1 0.05 0.25084 0.5864 0.31982 0.25897 0.59593 0.31975 0.25516 0.57073 0.31987
1161 kin8nm 3 10 5000 0.001 1 75 0.1 0 0.05 0.02537 0.89334 0.15461 0.04399 0.83119 0.15562 0.04368 0.83171 0.15391
968 kin8nm 2 30 5000 0.01 1 75 0.25 0.01 0.05 0.07894 0.9186 0.45998 0.08329 0.90915 0.45712 0.08007 0.92561 0.46019
375 kin8nm 1 30 5000 0.01 1 50 0.5 1 0.05 0.24739 0.59149 0.32667 0.23891 0.61695 0.32678 0.24523 0.59024 0.32639
587 kin8nm 2 10 5000 0.0001 1 50 0.25 0.001 0.05 0.03939 0.95845 0.26509 0.04467 0.93559 0.26603 0.04613 0.92927 0.26939
1456 kin8nm 3 30 5000 0.01 1 50 0.75 0 0.05 0.03379 0.98287 0.24098 0.03709 0.95797 0.24018 0.03691 0.95244 0.24042
789 kin8nm 2 20 5000 0.01 1 75 0.25 0.1 0.05 0.10044 0.91453 0.58022 0.10195 0.90847 0.57989 0.10236 0.91829 0.58183
1554 kin8nm 3 30 5000 0.0001 1 75 0.5 0.1 0.05 0.09895 0.91877 0.58208 0.10193 0.90915 0.58223 0.0987 0.91829 0.58345
1162 kin8nm 3 10 5000 0.001 1 75 0.1 0.001 0.05 0.03771 0.93386 0.23757 0.0415 0.92407 0.23592 0.04169 0.92195 0.23364
969 kin8nm 2 30 5000 0.01 1 75 0.25 0.1 0.05 0.10009 0.90639 0.57037 0.10277 0.91051 0.56996 0.10134 0.90854 0.57154
376 kin8nm 1 30 5000 0.01 1 50 0.75 0 0.05 0.03468 0.96354 0.23075 0.04346 0.92542 0.23256 0.03952 0.92195 0.23022
1457 kin8nm 3 30 5000 0.01 1 50 0.75 0.001 0.05 0.05021 0.92284 0.2794 0.05292 0.91458 0.28193 0.05023 0.91829 0.28125
588 kin8nm 2 10 5000 0.0001 1 50 0.25 0.01 0.05 0.07402 0.94777 0.47998 0.0756 0.95051 0.47865 0.07478 0.94878 0.47977
790 kin8nm 2 20 5000 0.01 1 75 0.25 1 0.05 0.23991 0.60878 0.33376 0.23822 0.59864 0.33368 0.24644 0.59634 0.33389
1555 kin8nm 3 30 5000 0.0001 1 75 0.5 1 0.05 0.23756 0.60946 0.33488 0.24561 0.61492 0.33492 0.24147 0.59268 0.33498
1163 kin8nm 3 10 5000 0.001 1 75 0.1 0.01 0.05 0.07409 0.9515 0.48523 0.07688 0.95119 0.48686 0.0726 0.95854 0.48752
1458 kin8nm 3 30 5000 0.01 1 50 0.75 0.01 0.05 0.07998 0.91928 0.46458 0.08133 0.91661 0.46724 0.07759 0.93293 0.46775
377 kin8nm 1 30 5000 0.01 1 50 0.75 0.001 0.05 0.0499 0.96608 0.33632 0.052 0.95661 0.3382 0.05201 0.95732 0.3379
791 kin8nm 2 20 5000 0.01 1 75 0.5 0 0.05 0.03378 0.98491 0.24328 0.03678 0.97085 0.25039 0.03637 0.96951 0.24734
970 kin8nm 2 30 5000 0.01 1 75 0.25 1 0.05 0.25515 0.58623 0.32038 0.25163 0.59525 0.32033 0.2616 0.57195 0.32042
589 kin8nm 2 10 5000 0.0001 1 50 0.25 0.1 0.05 0.09836 0.92064 0.58569 0.09878 0.92068 0.58556 0.09958 0.92561 0.58698
1556 kin8nm 3 30 5000 0.0001 1 75 0.75 0 0.05 0.02819 0.95048 0.19777 0.04219 0.88271 0.19895 0.03952 0.88293 0.19706
1459 kin8nm 3 30 5000 0.01 1 50 0.75 0.1 0.05 0.09956 0.91521 0.58089 0.10287 0.90373 0.58079 0.09928 0.91585 0.58211
1164 kin8nm 3 10 5000 0.001 1 75 0.1 0.1 0.05 0.09898 0.91928 0.58331 0.09907 0.91729 0.58287 0.09792 0.92195 0.58462
792 kin8nm 2 20 5000 0.01 1 75 0.5 0.001 0.05 0.05209 0.96405 0.35028 0.05263 0.96407 0.35429 0.05524 0.95488 0.35399
378 kin8nm 1 30 5000 0.01 1 50 0.75 0.01 0.05 0.07842 0.9415 0.49985 0.07821 0.94034 0.4967 0.08009 0.93902 0.49981
971 kin8nm 2 30 5000 0.01 1 75 0.5 0 0.05 0.03407 0.94794 0.21193 0.04293 0.91525 0.21209 0.04045 0.92073 0.21421
